ENDW_COMMi,PROD_COMMj,REGr,Value
labor,pdr,zaf,0
labor,pfb,anuz,0
labor,pfb,bra,0
labor,pfb,can_xna,0
labor,pfb,cas,0
labor,pfb,chn,0
labor,pfb,eeu,0
labor,pfb,eeu_fsu,0
labor,pfb,efta,0
labor,pfb,eu12_h,0
labor,pfb,eu12_m,0
labor,pfb,eu15,0
labor,pfb,idn,0
labor,pfb,ind,0
labor,pfb,jpn,0
labor,pfb,kor,0
labor,pfb,lam_l,0
labor,pfb,lam_m,0
labor,pfb,mea_h,0
labor,pfb,mea_m,0
labor,pfb,mex,0
labor,pfb,naf,0
labor,pfb,oas_cpa,0
labor,pfb,oas_l,0
labor,pfb,oas_m,0
labor,pfb,pak,0
labor,pfb,rus,0
labor,pfb,ssa_l,0
labor,pfb,ssa_m,0
labor,pfb,tur,0
labor,pfb,twn,0
labor,pfb,usa,0
labor,pfb,zaf,0
labor,rmk,anuz,0
labor,rmk,bra,0
labor,rmk,can_xna,0
labor,rmk,cas,0
labor,rmk,chn,0
labor,rmk,eeu,0
labor,rmk,eeu_fsu,0
labor,rmk,efta,0
labor,rmk,eu12_h,0
labor,rmk,eu12_m,0
labor,rmk,eu15,0
labor,rmk,idn,0
labor,rmk,ind,0
labor,rmk,jpn,0
labor,rmk,kor,0
labor,rmk,lam_l,0
labor,rmk,lam_m,0
labor,rmk,mea_h,0
labor,rmk,mea_m,0
labor,rmk,mex,0
labor,rmk,naf,0
labor,rmk,oas_cpa,0
labor,rmk,oas_l,0
labor,rmk,oas_m,0
labor,rmk,pak,0
labor,rmk,rus,0
labor,rmk,ssa_l,0
labor,rmk,ssa_m,0
labor,rmk,tur,0
labor,rmk,twn,0
labor,rmk,usa,0
labor,rmk,zaf,0
labor,sgr,anuz,0
labor,sgr,bra,0
labor,sgr,can_xna,0
labor,sgr,cas,0
labor,sgr,chn,0
labor,sgr,eeu,0
labor,sgr,eeu_fsu,0
labor,sgr,efta,0
labor,sgr,eu12_h,0
labor,sgr,eu12_m,0
labor,sgr,eu15,0
labor,sgr,idn,0
labor,sgr,ind,0
labor,sgr,jpn,0
labor,sgr,kor,0
labor,sgr,lam_l,0
labor,sgr,lam_m,0
labor,sgr,mea_h,0
labor,sgr,mea_m,0
labor,sgr,mex,0
labor,sgr,naf,0
labor,sgr,oas_cpa,0
labor,sgr,oas_l,0
labor,sgr,oas_m,0
labor,sgr,pak,0
labor,sgr,rus,0
labor,sgr,ssa_l,0
labor,sgr,ssa_m,0
labor,sgr,tur,0
labor,sgr,twn,0
labor,sgr,usa,0
labor,sgr,zaf,0
labor,svs,anuz,0
labor,svs,bra,0
labor,svs,can_xna,0
labor,svs,cas,0
labor,svs,chn,0
labor,svs,eeu,0
labor,svs,eeu_fsu,0
labor,svs,efta,0
labor,svs,eu12_h,0
labor,svs,eu12_m,0
labor,svs,eu15,0
labor,svs,idn,0
labor,svs,ind,0
labor,svs,jpn,0
labor,svs,kor,0
labor,svs,lam_l,0
labor,svs,lam_m,0
labor,svs,mea_h,0
labor,svs,mea_m,0
labor,svs,mex,0
labor,svs,naf,0
labor,svs,oas_cpa,0
labor,svs,oas_l,0
labor,svs,oas_m,0
labor,svs,pak,0
labor,svs,rus,0
labor,svs,ssa_l,0
labor,svs,ssa_m,0
labor,svs,tur,0
labor,svs,twn,0
labor,svs,usa,0
labor,svs,zaf,0
labor,trd,anuz,0
labor,trd,bra,0
labor,trd,can_xna,0
labor,trd,cas,0
labor,trd,chn,0
labor,trd,eeu,0
labor,trd,eeu_fsu,0
labor,trd,efta,0
labor,trd,eu12_h,0
labor,trd,eu12_m,0
labor,trd,eu15,0
labor,trd,idn,0
labor,trd,ind,0
labor,trd,jpn,0
labor,trd,kor,0
labor,trd,lam_l,0
labor,trd,lam_m,0
labor,trd,mea_h,0
labor,trd,mea_m,0
labor,trd,mex,0
labor,trd,naf,0
labor,trd,oas_cpa,0
labor,trd,oas_l,0
labor,trd,oas_m,0
labor,trd,pak,0
labor,trd,rus,0
labor,trd,ssa_l,0
labor,trd,ssa_m,0
labor,trd,tur,0
labor,trd,twn,0
labor,trd,usa,0
labor,trd,zaf,0
labor,tsp,anuz,0
labor,tsp,bra,0
labor,tsp,can_xna,0
labor,tsp,cas,0
labor,tsp,chn,0
labor,tsp,eeu,0
labor,tsp,eeu_fsu,0
labor,tsp,efta,0
labor,tsp,eu12_h,0
labor,tsp,eu12_m,0
labor,tsp,eu15,0
labor,tsp,idn,0
labor,tsp,ind,0
labor,tsp,jpn,0
labor,tsp,kor,0
labor,tsp,lam_l,0
labor,tsp,lam_m,0
labor,tsp,mea_h,0
labor,tsp,mea_m,0
labor,tsp,mex,0
labor,tsp,naf,0
labor,tsp,oas_cpa,0
labor,tsp,oas_l,0
labor,tsp,oas_m,0
labor,tsp,pak,0
labor,tsp,rus,0
labor,tsp,ssa_l,0
labor,tsp,ssa_m,0
labor,tsp,tur,0
labor,tsp,twn,0
labor,tsp,usa,0
labor,tsp,zaf,0
labor,twl,anuz,0
labor,twl,bra,0
labor,twl,can_xna,0
labor,twl,cas,0
labor,twl,chn,0
labor,twl,eeu,0
labor,twl,eeu_fsu,0
labor,twl,efta,0
labor,twl,eu12_h,0
labor,twl,eu12_m,0
labor,twl,eu15,0
labor,twl,idn,0
labor,twl,ind,0
labor,twl,jpn,0
labor,twl,kor,0
labor,twl,lam_l,0
labor,twl,lam_m,0
labor,twl,mea_h,0
labor,twl,mea_m,0
labor,twl,mex,0
labor,twl,naf,0
labor,twl,oas_cpa,0
labor,twl,oas_l,0
labor,twl,oas_m,0
labor,twl,pak,0
labor,twl,rus,0
labor,twl,ssa_l,0
labor,twl,ssa_m,0
labor,twl,tur,0
labor,twl,twn,0
labor,twl,usa,0
labor,twl,zaf,0
labor,utl,anuz,0
labor,utl,bra,0
labor,utl,can_xna,0
labor,utl,cas,0
labor,utl,chn,0
labor,utl,eeu,0
labor,utl,eeu_fsu,0
labor,utl,efta,0
labor,utl,eu12_h,0
labor,utl,eu12_m,0
labor,utl,eu15,0
labor,utl,idn,0
labor,utl,ind,0
labor,utl,jpn,0
labor,utl,kor,0
labor,utl,lam_l,0
labor,utl,lam_m,0
labor,utl,mea_h,0
labor,utl,mea_m,0
labor,utl,mex,0
labor,utl,naf,0
labor,utl,oas_cpa,0
labor,utl,oas_l,0
labor,utl,oas_m,0
labor,utl,pak,0
labor,utl,rus,0
labor,utl,ssa_l,0
labor,utl,ssa_m,0
labor,utl,tur,0
labor,utl,twn,0
labor,utl,usa,0
labor,utl,zaf,0
labor,v_f,anuz,0
labor,v_f,bra,0
labor,v_f,can_xna,0
labor,v_f,cas,0
labor,v_f,chn,0
labor,v_f,eeu,0
labor,v_f,eeu_fsu,0
labor,v_f,efta,0
labor,v_f,eu12_h,0
labor,v_f,eu12_m,0
labor,v_f,eu15,0
labor,v_f,idn,0
labor,v_f,ind,0
labor,v_f,jpn,0
labor,v_f,kor,0
labor,v_f,lam_l,0
labor,v_f,lam_m,0
labor,v_f,mea_h,0
labor,v_f,mea_m,0
labor,v_f,mex,0
labor,v_f,naf,0
labor,v_f,oas_cpa,0
labor,v_f,oas_l,0
labor,v_f,oas_m,0
labor,v_f,pak,0
labor,v_f,rus,0
labor,v_f,ssa_l,0
labor,v_f,ssa_m,0
labor,v_f,tur,0
labor,v_f,twn,0
labor,v_f,usa,0
labor,v_f,zaf,0
labor,vol,anuz,0
labor,vol,bra,0
labor,vol,can_xna,0
labor,vol,cas,0
labor,vol,chn,0
labor,vol,eeu,0
labor,vol,eeu_fsu,0
labor,vol,efta,0
labor,vol,eu12_h,0
labor,vol,eu12_m,0
labor,vol,eu15,0
labor,vol,idn,0
labor,vol,ind,0
labor,vol,jpn,0
labor,vol,kor,0
labor,vol,lam_l,0
labor,vol,lam_m,0
labor,vol,mea_h,0
labor,vol,mea_m,0
labor,vol,mex,0
labor,vol,naf,0
labor,vol,oas_cpa,0
labor,vol,oas_l,0
labor,vol,oas_m,0
labor,vol,pak,0
labor,vol,rus,0
labor,vol,ssa_l,0
labor,vol,ssa_m,0
labor,vol,tur,0
labor,vol,twn,0
labor,vol,usa,0
labor,vol,zaf,0
labor,wht,anuz,0
labor,wht,bra,0
labor,wht,can_xna,0
labor,wht,cas,0
labor,wht,chn,0
labor,wht,eeu,0
labor,wht,eeu_fsu,0
labor,wht,efta,0
labor,wht,eu12_h,0
labor,wht,eu12_m,0
labor,wht,eu15,0
labor,wht,idn,0
labor,wht,ind,0
labor,wht,jpn,0
labor,wht,kor,0
labor,wht,lam_l,0
labor,wht,lam_m,0
labor,wht,mea_h,0
labor,wht,mea_m,0
labor,wht,mex,0
labor,wht,naf,0
labor,wht,oas_cpa,0
labor,wht,oas_l,0
labor,wht,oas_m,0
labor,wht,pak,0
labor,wht,rus,0
labor,wht,ssa_l,0
labor,wht,ssa_m,0
labor,wht,tur,0
labor,wht,twn,0
labor,wht,usa,0
labor,wht,zaf,0
labor,wol,anuz,0
labor,wol,bra,0
labor,wol,can_xna,0
labor,wol,cas,0
labor,wol,chn,0
labor,wol,eeu,0
labor,wol,eeu_fsu,0
labor,wol,efta,0
labor,wol,eu12_h,0
labor,wol,eu12_m,0
labor,wol,eu15,0
labor,wol,idn,0
labor,wol,ind,0
labor,wol,jpn,0
labor,wol,kor,0
labor,wol,lam_l,0
labor,wol,lam_m,0
labor,wol,mea_h,0
labor,wol,mea_m,0
labor,wol,mex,0
labor,wol,naf,0
labor,wol,oas_cpa,0
labor,wol,oas_l,0
labor,wol,oas_m,0
labor,wol,pak,0
labor,wol,rus,0
labor,wol,ssa_l,0
labor,wol,ssa_m,0
labor,wol,tur,0
labor,wol,twn,0
labor,wol,usa,0
labor,wol,zaf,0
labor,wpp,anuz,0
labor,wpp,bra,0
labor,wpp,can_xna,0
labor,wpp,cas,0
labor,wpp,chn,0
labor,wpp,eeu,0
labor,wpp,eeu_fsu,0
labor,wpp,efta,0
labor,wpp,eu12_h,0
labor,wpp,eu12_m,0
labor,wpp,eu15,0
labor,wpp,idn,0
labor,wpp,ind,0
labor,wpp,jpn,0
labor,wpp,kor,0
labor,wpp,lam_l,0
labor,wpp,lam_m,0
labor,wpp,mea_h,0
labor,wpp,mea_m,0
labor,wpp,mex,0
labor,wpp,naf,0
labor,wpp,oas_cpa,0
labor,wpp,oas_l,0
labor,wpp,oas_m,0
labor,wpp,pak,0
labor,wpp,rus,0
labor,wpp,ssa_l,0
labor,wpp,ssa_m,0
labor,wpp,tur,0
labor,wpp,twn,0
labor,wpp,usa,0
labor,wpp,zaf,0
labor,zcgds,anuz,0
labor,zcgds,bra,0
labor,zcgds,can_xna,0
labor,zcgds,cas,0
labor,zcgds,chn,0
labor,zcgds,eeu,0
labor,zcgds,eeu_fsu,0
labor,zcgds,efta,0
labor,zcgds,eu12_h,0
labor,zcgds,eu12_m,0
labor,zcgds,eu15,0
labor,zcgds,idn,0
labor,zcgds,ind,0
labor,zcgds,jpn,0
labor,zcgds,kor,0
labor,zcgds,lam_l,0
labor,zcgds,lam_m,0
labor,zcgds,mea_h,0
labor,zcgds,mea_m,0
labor,zcgds,mex,0
labor,zcgds,naf,0
labor,zcgds,oas_cpa,0
labor,zcgds,oas_l,0
labor,zcgds,oas_m,0
labor,zcgds,pak,0
labor,zcgds,rus,0
labor,zcgds,ssa_l,0
labor,zcgds,ssa_m,0
labor,zcgds,tur,0
labor,zcgds,twn,0
labor,zcgds,usa,0
labor,zcgds,zaf,0
land,b_t,anuz,0
land,b_t,bra,0
land,b_t,can_xna,0
land,b_t,cas,0
land,b_t,chn,0
land,b_t,eeu,0
land,b_t,eeu_fsu,0
land,b_t,efta,0
land,b_t,eu12_h,0
land,b_t,eu12_m,0
land,b_t,eu15,0
land,b_t,idn,0
land,b_t,ind,0
land,b_t,jpn,0
land,b_t,kor,0
land,b_t,lam_l,0
land,b_t,lam_m,0
land,b_t,mea_h,0
land,b_t,mea_m,0
land,b_t,mex,0
land,b_t,naf,0
land,b_t,oas_cpa,0
land,b_t,oas_l,0
land,b_t,oas_m,0
land,b_t,pak,0
land,b_t,rus,0
land,b_t,ssa_l,0
land,b_t,ssa_m,0
land,b_t,tur,0
land,b_t,twn,0
land,b_t,usa,0
land,b_t,zaf,0
land,c_b,anuz,0
land,c_b,bra,0
land,c_b,can_xna,0
land,c_b,cas,0
land,c_b,chn,0
land,c_b,eeu,0
land,c_b,eeu_fsu,0
land,c_b,efta,0
land,c_b,eu12_h,0
land,c_b,eu12_m,0
land,c_b,eu15,0
land,c_b,idn,0
land,c_b,ind,0
land,c_b,jpn,0
land,c_b,kor,0
land,c_b,lam_l,0
land,c_b,lam_m,0
land,c_b,mea_h,0
land,c_b,mea_m,0
land,c_b,mex,0
land,c_b,naf,0
land,c_b,oas_cpa,0
land,c_b,oas_l,0
land,c_b,oas_m,0
land,c_b,pak,0
land,c_b,rus,0
land,c_b,ssa_l,0
land,c_b,ssa_m,0
land,c_b,tur,0
land,c_b,twn,0
land,c_b,usa,0
land,c_b,zaf,0
land,cmn,anuz,0
land,cmn,bra,0
land,cmn,can_xna,0
land,cmn,cas,0
land,cmn,chn,0
land,cmn,eeu,0
land,cmn,eeu_fsu,0
land,cmn,efta,0
land,cmn,eu12_h,0
land,cmn,eu12_m,0
land,cmn,eu15,0
land,cmn,idn,0
land,cmn,ind,0
land,cmn,jpn,0
land,cmn,kor,0
land,cmn,lam_l,0
land,cmn,lam_m,0
land,cmn,mea_h,0
land,cmn,mea_m,0
land,cmn,mex,0
land,cmn,naf,0
land,cmn,oas_cpa,0
land,cmn,oas_l,0
land,cmn,oas_m,0
land,cmn,pak,0
land,cmn,rus,0
land,cmn,ssa_l,0
land,cmn,ssa_m,0
land,cmn,tur,0
land,cmn,twn,0
land,cmn,usa,0
land,cmn,zaf,0
land,cmt,anuz,0
land,cmt,bra,0
land,cmt,can_xna,0
land,cmt,cas,0
land,cmt,chn,0
land,cmt,eeu,0
land,cmt,eeu_fsu,0
land,cmt,efta,0
land,cmt,eu12_h,0
land,cmt,eu12_m,0
land,cmt,eu15,0
land,cmt,idn,0
land,cmt,ind,0
land,cmt,jpn,0
land,cmt,kor,0
land,cmt,lam_l,0
land,cmt,lam_m,0
land,cmt,mea_h,0
land,cmt,mea_m,0
land,cmt,mex,0
land,cmt,naf,0
land,cmt,oas_cpa,0
land,cmt,oas_l,0
land,cmt,oas_m,0
land,cmt,pak,0
land,cmt,rus,0
land,cmt,ssa_l,0
land,cmt,ssa_m,0
land,cmt,tur,0
land,cmt,twn,0
land,cmt,usa,0
land,cmt,zaf,0
land,cns,anuz,0
land,cns,bra,0
land,cns,can_xna,0
land,cns,cas,0
land,cns,chn,0
land,cns,eeu,0
land,cns,eeu_fsu,0
land,cns,efta,0
land,cns,eu12_h,0
land,cns,eu12_m,0
land,cns,eu15,0
land,cns,idn,0
land,cns,ind,0
land,cns,jpn,0
land,cns,kor,0
land,cns,lam_l,0
land,cns,lam_m,0
land,cns,mea_h,0
land,cns,mea_m,0
land,cns,mex,0
land,cns,naf,0
land,cns,oas_cpa,0
land,cns,oas_l,0
land,cns,oas_m,0
land,cns,pak,0
land,cns,rus,0
land,cns,ssa_l,0
land,cns,ssa_m,0
land,cns,tur,0
land,cns,twn,0
land,cns,usa,0
land,cns,zaf,0
land,crp,anuz,0
land,crp,bra,0
land,crp,can_xna,0
land,crp,cas,0
land,crp,chn,0
land,crp,eeu,0
land,crp,eeu_fsu,0
land,crp,efta,0
land,crp,eu12_h,0
land,crp,eu12_m,0
land,crp,eu15,0
land,crp,idn,0
land,crp,ind,0
land,crp,jpn,0
land,crp,kor,0
land,crp,lam_l,0
land,crp,lam_m,0
land,crp,mea_h,0
land,crp,mea_m,0
land,crp,mex,0
land,crp,naf,0
land,crp,oas_cpa,0
land,crp,oas_l,0
land,crp,oas_m,0
land,crp,pak,0
land,crp,rus,0
land,crp,ssa_l,0
land,crp,ssa_m,0
land,crp,tur,0
land,crp,twn,0
land,crp,usa,0
land,crp,zaf,0
land,ctl,anuz,0
land,ctl,bra,0
land,ctl,can_xna,0
land,ctl,cas,0
land,ctl,chn,0
land,ctl,eeu,0
land,ctl,eeu_fsu,0
land,ctl,efta,0
land,ctl,eu12_h,0
land,ctl,eu12_m,0
land,ctl,eu15,0
land,ctl,idn,0
land,ctl,ind,0
land,ctl,jpn,0
land,ctl,kor,0
land,ctl,lam_l,0
land,ctl,lam_m,0
land,ctl,mea_h,0
land,ctl,mea_m,0
land,ctl,mex,0
land,ctl,naf,0
land,ctl,oas_cpa,0
land,ctl,oas_l,0
land,ctl,oas_m,0
land,ctl,pak,0
land,ctl,rus,0
land,ctl,ssa_l,0
land,ctl,ssa_m,0
land,ctl,tur,0
land,ctl,twn,0
land,ctl,usa,0
land,ctl,zaf,0
land,eqm,anuz,0
land,eqm,bra,0
land,eqm,can_xna,0
land,eqm,cas,0
land,eqm,chn,0
land,eqm,eeu,0
land,eqm,eeu_fsu,0
land,eqm,efta,0
land,eqm,eu12_h,0
land,eqm,eu12_m,0
land,eqm,eu15,0
land,eqm,idn,0
land,eqm,ind,0
land,eqm,jpn,0
land,eqm,kor,0
land,eqm,lam_l,0
land,eqm,lam_m,0
land,eqm,mea_h,0
land,eqm,mea_m,0
land,eqm,mex,0
land,eqm,naf,0
land,eqm,oas_cpa,0
land,eqm,oas_l,0
land,eqm,oas_m,0
land,eqm,pak,0
land,eqm,rus,0
land,eqm,ssa_l,0
land,eqm,ssa_m,0
land,eqm,tur,0
land,eqm,twn,0
land,eqm,usa,0
land,eqm,zaf,0
land,fin,anuz,0
land,fin,bra,0
land,fin,can_xna,0
land,fin,cas,0
land,fin,chn,0
land,fin,eeu,0
land,fin,eeu_fsu,0
land,fin,efta,0
land,fin,eu12_h,0
land,fin,eu12_m,0
land,fin,eu15,0
land,fin,idn,0
land,fin,ind,0
land,fin,jpn,0
land,fin,kor,0
land,fin,lam_l,0
land,fin,lam_m,0
land,fin,mea_h,0
land,fin,mea_m,0
land,fin,mex,0
land,fin,naf,0
land,fin,oas_cpa,0
land,fin,oas_l,0
land,fin,oas_m,0
land,fin,pak,0
land,fin,rus,0
land,fin,ssa_l,0
land,fin,ssa_m,0
land,fin,tur,0
land,fin,twn,0
land,fin,usa,0
land,fin,zaf,0
land,frs,anuz,0
land,frs,bra,0
land,frs,can_xna,0
land,frs,cas,0
land,frs,chn,0
land,frs,eeu,0
land,frs,eeu_fsu,0
land,frs,efta,0
land,frs,eu12_h,0
land,frs,eu12_m,0
land,frs,eu15,0
land,frs,idn,0
land,frs,ind,0
land,frs,jpn,0
land,frs,kor,0
land,frs,lam_l,0
land,frs,lam_m,0
land,frs,mea_h,0
land,frs,mea_m,0
land,frs,mex,0
land,frs,naf,0
land,frs,oas_cpa,0
land,frs,oas_l,0
land,frs,oas_m,0
land,frs,pak,0
land,frs,rus,0
land,frs,ssa_l,0
land,frs,ssa_m,0
land,frs,tur,0
land,frs,twn,0
land,frs,usa,0
land,frs,zaf,0
land,fsh,anuz,0
land,fsh,bra,0
land,fsh,can_xna,0
land,fsh,cas,0
land,fsh,chn,0
land,fsh,eeu,0
land,fsh,eeu_fsu,0
land,fsh,efta,0
land,fsh,eu12_h,0
land,fsh,eu12_m,0
land,fsh,eu15,0
land,fsh,idn,0
land,fsh,ind,0
land,fsh,jpn,0
land,fsh,kor,0
land,fsh,lam_l,0
land,fsh,lam_m,0
land,fsh,mea_h,0
land,fsh,mea_m,0
land,fsh,mex,0
land,fsh,naf,0
land,fsh,oas_cpa,0
land,fsh,oas_l,0
land,fsh,oas_m,0
land,fsh,pak,0
land,fsh,rus,0
land,fsh,ssa_l,0
land,fsh,ssa_m,0
land,fsh,tur,0
land,fsh,twn,0
land,fsh,usa,0
land,fsh,zaf,0
land,gro,anuz,0
land,gro,bra,0
land,gro,can_xna,0
land,gro,cas,0
land,gro,chn,0
land,gro,eeu,0
land,gro,eeu_fsu,0
land,gro,efta,0
land,gro,eu12_h,0
land,gro,eu12_m,0
land,gro,eu15,0
land,gro,idn,0
land,gro,ind,0
land,gro,jpn,0
land,gro,kor,0
land,gro,lam_l,0
land,gro,lam_m,0
land,gro,mea_h,0
land,gro,mea_m,0
land,gro,mex,0
land,gro,naf,0
land,gro,oas_cpa,0
land,gro,oas_l,0
land,gro,oas_m,0
land,gro,pak,0
land,gro,rus,0
land,gro,ssa_l,0
land,gro,ssa_m,0
land,gro,tur,0
land,gro,twn,0
land,gro,usa,0
land,gro,zaf,0
land,mil,anuz,0
land,mil,bra,0
land,mil,can_xna,0
land,mil,cas,0
land,mil,chn,0
land,mil,eeu,0
land,mil,eeu_fsu,0
land,mil,efta,0
land,mil,eu12_h,0
land,mil,eu12_m,0
land,mil,eu15,0
land,mil,idn,0
land,mil,ind,0
land,mil,jpn,0
land,mil,kor,0
land,mil,lam_l,0
land,mil,lam_m,0
land,mil,mea_h,0
land,mil,mea_m,0
land,mil,mex,0
land,mil,naf,0
land,mil,oas_cpa,0
land,mil,oas_l,0
land,mil,oas_m,0
land,mil,pak,0
land,mil,rus,0
land,mil,ssa_l,0
land,mil,ssa_m,0
land,mil,tur,0
land,mil,twn,0
land,mil,usa,0
land,mil,zaf,0
land,min,anuz,0
land,min,bra,0
land,min,can_xna,0
land,min,cas,0
land,min,chn,0
land,min,eeu,0
land,min,eeu_fsu,0
land,min,efta,0
land,min,eu12_h,0
land,min,eu12_m,0
land,min,eu15,0
land,min,idn,0
land,min,ind,0
land,min,jpn,0
land,min,kor,0
land,min,lam_l,0
land,min,lam_m,0
land,min,mea_h,0
land,min,mea_m,0
land,min,mex,0
land,min,naf,0
land,min,oas_cpa,0
land,min,oas_l,0
land,min,oas_m,0
land,min,pak,0
land,min,rus,0
land,min,ssa_l,0
land,min,ssa_m,0
land,min,tur,0
land,min,twn,0
land,min,usa,0
land,min,zaf,0
land,mmi,anuz,0
land,mmi,bra,0
land,mmi,can_xna,0
land,mmi,cas,0
land,mmi,chn,0
land,mmi,eeu,0
land,mmi,eeu_fsu,0
land,mmi,efta,0
land,mmi,eu12_h,0
land,mmi,eu12_m,0
land,mmi,eu15,0
land,mmi,idn,0
land,mmi,ind,0
land,mmi,jpn,0
land,mmi,kor,0
land,mmi,lam_l,0
land,mmi,lam_m,0
land,mmi,mea_h,0
land,mmi,mea_m,0
land,mmi,mex,0
land,mmi,naf,0
land,mmi,oas_cpa,0
land,mmi,oas_l,0
land,mmi,oas_m,0
land,mmi,pak,0
land,mmi,rus,0
land,mmi,ssa_l,0
land,mmi,ssa_m,0
land,mmi,tur,0
land,mmi,twn,0
land,mmi,usa,0
land,mmi,zaf,0
land,mvo,anuz,0
land,mvo,bra,0
land,mvo,can_xna,0
land,mvo,cas,0
land,mvo,chn,0
land,mvo,eeu,0
land,mvo,eeu_fsu,0
land,mvo,efta,0
land,mvo,eu12_h,0
land,mvo,eu12_m,0
land,mvo,eu15,0
land,mvo,idn,0
land,mvo,ind,0
land,mvo,jpn,0
land,mvo,kor,0
land,mvo,lam_l,0
land,mvo,lam_m,0
land,mvo,mea_h,0
land,mvo,mea_m,0
land,mvo,mex,0
land,mvo,naf,0
land,mvo,oas_cpa,0
land,mvo,oas_l,0
land,mvo,oas_m,0
land,mvo,pak,0
land,mvo,rus,0
land,mvo,ssa_l,0
land,mvo,ssa_m,0
land,mvo,tur,0
land,mvo,twn,0
land,mvo,usa,0
land,mvo,zaf,0
land,nmm,anuz,0
land,nmm,bra,0
land,nmm,can_xna,0
land,nmm,cas,0
land,nmm,chn,0
land,nmm,eeu,0
land,nmm,eeu_fsu,0
land,nmm,efta,0
land,nmm,eu12_h,0
land,nmm,eu12_m,0
land,nmm,eu15,0
land,nmm,idn,0
land,nmm,ind,0
land,nmm,jpn,0
land,nmm,kor,0
land,nmm,lam_l,0
land,nmm,lam_m,0
land,nmm,mea_h,0
land,nmm,mea_m,0
land,nmm,mex,0
land,nmm,naf,0
land,nmm,oas_cpa,0
land,nmm,oas_l,0
land,nmm,oas_m,0
land,nmm,pak,0
land,nmm,rus,0
land,nmm,ssa_l,0
land,nmm,ssa_m,0
land,nmm,tur,0
land,nmm,twn,0
land,nmm,usa,0
land,nmm,zaf,0
land,oap,anuz,0
land,oap,bra,0
land,oap,can_xna,0
land,oap,cas,0
land,oap,chn,0
land,oap,eeu,0
land,oap,eeu_fsu,0
land,oap,efta,0
land,oap,eu12_h,0
land,oap,eu12_m,0
land,oap,eu15,0
land,oap,idn,0
land,oap,ind,0
land,oap,jpn,0
land,oap,kor,0
land,oap,lam_l,0
land,oap,lam_m,0
land,oap,mea_h,0
land,oap,mea_m,0
land,oap,mex,0
land,oap,naf,0
land,oap,oas_cpa,0
land,oap,oas_l,0
land,oap,oas_m,0
land,oap,pak,0
land,oap,rus,0
land,oap,ssa_l,0
land,oap,ssa_m,0
land,oap,tur,0
land,oap,twn,0
land,oap,usa,0
land,oap,zaf,0
land,ocr,anuz,0
land,ocr,bra,0
land,ocr,can_xna,0
land,ocr,cas,0
land,ocr,chn,0
land,ocr,eeu,0
land,ocr,eeu_fsu,0
land,ocr,efta,0
land,ocr,eu12_h,0
land,ocr,eu12_m,0
land,ocr,eu15,0
land,ocr,idn,0
land,ocr,ind,0
land,ocr,jpn,0
land,ocr,kor,0
land,ocr,lam_l,0
land,ocr,lam_m,0
land,ocr,mea_h,0
land,ocr,mea_m,0
land,ocr,mex,0
land,ocr,naf,0
land,ocr,oas_cpa,0
land,ocr,oas_l,0
land,ocr,oas_m,0
land,ocr,pak,0
land,ocr,rus,0
land,ocr,ssa_l,0
land,ocr,ssa_m,0
land,ocr,tur,0
land,ocr,twn,0
land,ocr,usa,0
land,ocr,zaf,0
land,ofd,anuz,0
land,ofd,bra,0
land,ofd,can_xna,0
land,ofd,cas,0
land,ofd,chn,0
land,ofd,eeu,0
land,ofd,eeu_fsu,0
land,ofd,efta,0
land,ofd,eu12_h,0
land,ofd,eu12_m,0
land,ofd,eu15,0
land,ofd,idn,0
land,ofd,ind,0
land,ofd,jpn,0
land,ofd,kor,0
land,ofd,lam_l,0
land,ofd,lam_m,0
land,ofd,mea_h,0
land,ofd,mea_m,0
land,ofd,mex,0
land,ofd,naf,0
land,ofd,oas_cpa,0
land,ofd,oas_l,0
land,ofd,oas_m,0
land,ofd,pak,0
land,ofd,rus,0
land,ofd,ssa_l,0
land,ofd,ssa_m,0
land,ofd,tur,0
land,ofd,twn,0
land,ofd,usa,0
land,ofd,zaf,0
land,omf,anuz,0
land,omf,bra,0
land,omf,can_xna,0
land,omf,cas,0
land,omf,chn,0
land,omf,eeu,0
land,omf,eeu_fsu,0
land,omf,efta,0
land,omf,eu12_h,0
land,omf,eu12_m,0
land,omf,eu15,0
land,omf,idn,0
land,omf,ind,0
land,omf,jpn,0
land,omf,kor,0
land,omf,lam_l,0
land,omf,lam_m,0
land,omf,mea_h,0
land,omf,mea_m,0
land,omf,mex,0
land,omf,naf,0
land,omf,oas_cpa,0
land,omf,oas_l,0
land,omf,oas_m,0
land,omf,pak,0
land,omf,rus,0
land,omf,ssa_l,0
land,omf,ssa_m,0
land,omf,tur,0
land,omf,twn,0
land,omf,usa,0
land,omf,zaf,0
land,omt,anuz,0
land,omt,bra,0
land,omt,can_xna,0
land,omt,cas,0
land,omt,chn,0
land,omt,eeu,0
land,omt,eeu_fsu,0
land,omt,efta,0
land,omt,eu12_h,0
land,omt,eu12_m,0
land,omt,eu15,0
land,omt,idn,0
land,omt,ind,0
land,omt,jpn,0
land,omt,kor,0
land,omt,lam_l,0
land,omt,lam_m,0
land,omt,mea_h,0
land,omt,mea_m,0
land,omt,mex,0
land,omt,naf,0
land,omt,oas_cpa,0
land,omt,oas_l,0
land,omt,oas_m,0
land,omt,pak,0
land,omt,rus,0
